skill_name,case_id,case_title,category,selection_reason
design-micro-saas-model,APP_052,Alexander Belogubov - AI自動返信マーケティングツール,app,"キーワード一致: saas, subscription"
design-micro-saas-model,APP_052,Grant McConnaughey - Postpone,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_053,Mac Martine - Castanet,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_053,Steven Cravotta - 電子タバコ減煙アプリ,app,"キーワード一致: subscription, mrr"
design-micro-saas-model,APP_054,Jason Chin (Easlo) - Notionテンプレート,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_054,Sorin Alupoaie - Swifteq,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_055,Daniel Nguyen - BoltAI,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_056,Romain Torres - Arcads AI,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_057,David Attias - Stoppr,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_058,Timo Tzschetzsch - Setter AI,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_059,Sumit Kumar - Parqet,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_060,Mubashar 'Mubs' Iqbal - Product Hunt Maker of the Year,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_061,John Rush - Portfolio SaaS Conglomerate,app,"キーワード一致: saas, subscription"
design-micro-saas-model,APP_062,Damon Chen - Testimonial動画レビュー,app,"キーワード一致: saas, subscription"
design-micro-saas-model,APP_063,Takuya Matsuyama - Inkdrop / Devaslife,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_064,Pauline Clavelloux - IACrea AI Virtual Staging,app,"キーワード一致: saas, subscription"
design-micro-saas-model,APP_065,Wilson Bright - BlockSurvey Web3フォーム,app,"キーワード一致: subscription, mrr"
design-micro-saas-model,APP_066,Jim Raptis - BrandBird画像加工ポートフォリオ,app,"キーワード一致: saas, subscription"
design-micro-saas-model,APP_067,Dawson Botsford - Earnifi 1日開発Exit,app,"キーワード一致: subscription, mrr"
design-micro-saas-model,APP_068,David Bressler - Formula Bot,app,"キーワード一致: subscription, mrr"
design-micro-saas-model,APP_069,Pat Walls - Starter Story,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_070,Maciej Cupial - Calendesk 破産からの復活,app,"キーワード一致: saas, subscription"
design-micro-saas-model,APP_071,Ajay Patel - ThemeSelection,app,"キーワード一致: saas, subscription"
design-micro-saas-model,APP_072,Nicolai Klemke - Neural frames,app,"キーワード一致: subscription, mrr"
design-micro-saas-model,APP_073,Rahul Pandey - Taro,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_074,Sebastian Röhl - HabitKit,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_075,Rox (ThumbnailTest),app,"キーワード一致: saas, subscription"
design-micro-saas-model,APP_076,Andrey Azimov (Sheet2Site),app,"キーワード一致: saas, subscription"
design-micro-saas-model,APP_077,Yong-Soo Chung (Urban EDC),app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_079,079. Arvid Kahl,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_080,Bhanu Teja (SiteGPT),app,"キーワード一致: saas, subscription"
design-micro-saas-model,APP_081,Tony Dinh - TypingMind,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_082,Samuel Rondot - useArtemis / Tweetlify,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_084,Dmytro Krasun (ScreenshotOne),app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_086,Josh Mohrer - Wave AI,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_087,AJ - Carrd,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_088,Justin Welsh - The Saturday Solopreneur,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_089,David Bressler - Formula Bot,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_090,Dustin Stout - Magai,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_091,Tim Bennetto - Pallyy,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_092,Sahil Bloom - The Curiosity Chronicle,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_093,Rik Schennink - Pintura / FilePond,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_094,Marie Poulin - Notion Mastery,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_095,Rashid Khasanov - AngelMatch,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_096,Andy Cloke - Data Fetcher,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_097,Leo Baecker - Hyperping,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_098,Dan Kulkov - FounderPal / MakerBox,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_099,Pete Codes - No CS Degree / High Signal,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_100,Ben Tossell - Makerpad / Ben's Bites,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_101,Steph Smith - Doing Content Right,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_102,Adriaan van Rossum - Simple Analytics,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_103,Charlie Clark - Liinks,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_104,Samuel Rondot - StoryShort/Capacity,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_105,Lukas Hermann - StageTimer,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_106,Sebastian Röhl - HabitKit,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_107,Justin Duke - Buttondown,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_108,Nevo David - Postiz / Gitroom,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_109,Angus Cheng - Bank Statement Converter,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_110,François Mommens - Linkody,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_111,Steve Ridout - Readlang,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_112,Kevin Conti - Software Ideas,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_113,Josef Büttgen - Setter AI,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_114,Chris Poka - Designpulse,app,"キーワード一致: subscription, mrr"
design-micro-saas-model,APP_115,Tyler Tringas - Storemapper,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_116,Josh Pigford - Baremetrics,app,"キーワード一致: saas, subscription"
design-micro-saas-model,APP_117,Cory Zue - SaaS Pegasus,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_118,Kelechi Onyeama - Social Wizard,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_119,Richard Wang - Leadmore AI,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_120,Andrew Fennell - StandOut CV,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_121,Tim Stoddart - Sober Nation,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_122,Bhanu Teja - SiteGPT,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_123,JK Molina - Tweets & Clients / Tweet Hunter,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_124,Marc Seitz - Papermark,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_125,Aurelien Amacker - Systeme.io,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_126,Adam Wathan - Tailwind CSS / Tailwind UI,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_127,Marko Saric - Plausible Analytics,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_128,Marie Martens - Tally,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_129,Fabrizio Rinaldi - Typefully,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_130,Nathan Barry - Kit (ConvertKit),app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_131,Jordan O'Connor - Closet Tools,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_132,Cyril Nicodeme - PDFShift,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_133,Uku Taht - Plausible Analytics,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_134,Pat Walls - Starter Story,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_135,Rob Walling - Drip / TinySeed / MicroConf,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_136,Courtland Allen - Indie Hackers,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_137,Derrick Reimer - SavvyCal,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_138,Rosie Sherry - Ministry of Testing / Rosieland,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_139,Jack Ellis - Fathom Analytics,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_140,Paul Jarvis - Fathom Analytics / Company of One,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_141,Ali Salah - Instatus,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_142,Bram Kanstein - Startup Stash / NoCodeMVP,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_143,Mike Carson - Park.io,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_144,Ryan Kulp - Fork Equity / Fomo,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_145,Laura Roeder - MeetEdgar,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_146,Yannick Veys - Hypefury,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_147,"Andrey Azimov - Sheet2Site, Web3 Jobs",app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_148,Marc Kohlbrugge - BetaList / WIP,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_149,Randall Kanna - The Standout Developer,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_150,Wes Bos - Developer Education & Courses,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_151,Scott Tolinski - Level Up Tutorials / Syntax,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_152,Lynne Tye - Key Values,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_153,Samy Dindane - Hypefury,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_154,Alex West - CyberLeads,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_155,Ilya Volodarsky - Segment,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_156,Jane Manchun Wong - App Reverse Engineering,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_157,Dagobert Renouf - Logology,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_158,Monica Lent - Affilimate,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_159,Dru Riley - Trends.vc,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_160,Alex MacCaw - Clearbit / Reflect,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_161,Pieter Levels - Nomad List,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_164,Daniel Vassallo - Small Bets,app,"キーワード一致: mrr, arr"
design-micro-saas-model,APP_165,Sharath Kuruganty - Shoutout / GuestLab,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_166,Chris Frantz - Loops,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_169,Amy Hoy - Noko (Freckle) & 30x500,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_AIFM_002,Raquel Urtasun - Waabi,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_AIFM_005,Ilya Sutskever - Safe Superintelligence (SSI),app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_AIFM_006,Greg Brockman - OpenAI,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_AIFM_007,Dario Amodei - Anthropic (Claude),app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_AIFM_008,Sam Altman - OpenAI,app,"キーワード一致: saas, mrr"
design-micro-saas-model,APP_AIFM_009,Dave Rogenmoser - Jasper,app,"キーワード一致: saas, mrr"
design-micro-saas-model,NL_CASE_001,High Revenue Newsletters Collection,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_002,Monthly 100K+ Revenue Cases,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_003,Niche Success Cases,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_003_02,The High Performance Journal,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_003_03,Tech Email Newsletter,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_003_15,Matt Goodwin Newsletter,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_003_16,Lookout Media,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_004,Knowledge & Unique Content,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_005,Lenny's Newsletter,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_006,Letters from an American,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_007,The Pragmatic Engineer,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_LOW_001,Indie Creator Newsletter,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_LOW_002,Side Hustle 3-Month,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_LOW_003,Micro Niche Newsletter,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_LOW_004,Student Newsletter,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_LOW_005,Local Newsletter,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_LOW_006,Hobby Newsletter Pattern（複数事例統合）,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_LOW_007,Weekly Newsletter Pattern（週1配信パターン）,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_LOW_008,Ad Revenue Newsletter Pattern（広告収益モデル）,newsletter,"キーワード一致: mrr, arr"
design-micro-saas-model,NL_CASE_LOW_009,Curation Newsletter Pattern（キュレーション型）,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_MID_001,Extra Points,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_MID_002,Chief in the North,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_MID_002B,Naptown Scoop,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_MID_003,Parenting Newsletter,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_MID_003B,Stacked Marketer,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_MID_004,Alex Brogan Newsletter,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_P1_001,ByteByteGo Newsletter,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_P1_002,Morning Brew,newsletter,"キーワード一致: mrr, arr"
design-micro-saas-model,NL_CASE_P1_003,The Hustle,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_P1_004,Lenny's Newsletter,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_P1_005,Milk Road,newsletter,"キーワード一致: mrr, arr"
design-micro-saas-model,NL_CASE_P1_006,Ben's Bites,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_P1_007,TLDR Newsletter,newsletter,"キーワード一致: mrr, arr"
design-micro-saas-model,NL_CASE_P1_008,The Rundown AI,newsletter,"キーワード一致: mrr, arr"
design-micro-saas-model,NL_CASE_P1_009,Not Boring,newsletter,"キーワード一致: mrr, arr"
design-micro-saas-model,NL_CASE_P1_010,The Generalist,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_P1_011,Growth.design,newsletter,"キーワード一致: mrr, arr"
design-micro-saas-model,NL_CASE_P1_012,Indie Hackers Newsletter,newsletter,"キーワード一致: mrr, arr"
design-micro-saas-model,NL_CASE_P1_013,Dense Discovery,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_P1_014,Trends.vc,newsletter,"キーワード一致: saas, subscription"
design-micro-saas-model,NL_CASE_P1_015,The Bootstrapped Founder,newsletter,"キーワード一致: mrr, arr"
design-micro-saas-model,NL_CASE_P1_016,Liberty's Highlights,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_P1_017,Compounding Quality,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_P1_018,Product Hunt Daily,newsletter,"キーワード一致: saas, mrr"
design-micro-saas-model,NL_CASE_P1_019,SparkLoop / Send & Grow,newsletter,"キーワード一致: saas, mrr"
design-micro-saas-model,NL_CASE_P1_020,Newsletter Operator,newsletter,"キーワード一致: mrr, arr"
design-micro-saas-model,NL_CASE_P2_001,Milk Road,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_CASE_P2_002,The Hustle,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_MARKET_001,2025 Newsletter Market Trends,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_OVERSEAS_001,32 Billion Yen Case,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_OVERSEAS_001B,International Newsletter Case,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_OVERSEAS_002,Lawyer to 4 Billion,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_OVERSEAS_003,Solo 26 Billion Newsletter,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_OVERSEAS_004,AI 2 Billion Newsletter,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_OVERSEAS_005,Street Culture Newsletter,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_OVERSEAS_006,Parenting 86M Newsletter,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_OVERSEAS_007,Alex Brogan Overseas,newsletter,"キーワード一致: subscription, mrr"
design-micro-saas-model,NL_OVERSEAS_008,Naptown Scoop Overseas,newsletter,"キーワード一致: subscription, mrr"
design-pricing,AI_FAMOUS_001,Aidan Gomez - Cohere,app,キーワード一致: tier
design-pricing,AI_FAMOUS_003,Clement Delangue - Hugging Face,app,"キーワード一致: tier, freemium"
design-pricing,AI_FAMOUS_004,Andrew Ng - Landing AI / Coursera / DeepLearning.AI,app,キーワード一致: tier
design-pricing,APP_001,Wilson Wilson - Senja / Ferndesk,app,"キーワード一致: tier, freemium"
design-pricing,APP_002,Desmond - Rise / LifeReset,app,キーワード一致: tier
design-pricing,APP_003,Pieter Levels - PhotoAI / RemoteOK,app,キーワード一致: tier
design-pricing,APP_004,Marc Lou - ShipFast,app,キーワード一致: tier
design-pricing,APP_005,Brock Anderson - Vivy & Catchr,app,"キーワード一致: tier, freemium"
design-pricing,APP_006,Max Artemov - App Portfolio Strategy,app,"キーワード一致: tier, freemium"
design-pricing,APP_007,jack friks - Curiosity Quench & TikTok Marketing,app,"キーワード一致: tier, freemium"
design-pricing,APP_008,Alex Nguyen - Notewave & Meddeep,app,"キーワード一致: tier, freemium"
design-pricing,APP_009,ウマたん（上野佑馬） - AI Flashcard & Newsletter,app,キーワード一致: tier
design-pricing,APP_010,Nico Jeannen - MakeLogo.ai & Talknotes Exit Strategy,app,キーワード一致: tier
design-pricing,APP_011,Marko Kraemer - AIウェブアプリ構築ツール,app,"キーワード一致: subscription, tier"
design-pricing,APP_012,Ahmet Dedeler - AIモデル比較ツール複数Exit,app,"キーワード一致: tier, freemium"
design-pricing,APP_013,Tibo (Thibault Louis-Lucas) - Tweet Hunter,app,"キーワード一致: subscription, tier"
design-pricing,APP_014,Danny Postma - HeadshotPro,app,"キーワード一致: subscription, tier"
design-pricing,APP_015,Alex West - Cyberleads,app,"キーワード一致: subscription, tier"
design-pricing,APP_017,Thibault Louis-Lucas - TweetHunter (重複),app,"キーワード一致: subscription, tier"
design-pricing,APP_018,Tony Dinh - TypingMind,app,"キーワード一致: tier, freemium"
design-pricing,APP_019,Roy Lee - Cluely,app,キーワード一致: tier
design-pricing,APP_020,Wesley Tian - Aragon AI,app,キーワード一致: tier
design-pricing,APP_021,Zach Yadegari - Cal AI,app,キーワード一致: tier
design-pricing,APP_022,Daniel Bitton - Crayo.AI,app,キーワード一致: tier
design-pricing,APP_023,Anton Osika - Lovable,app,"キーワード一致: tier, freemium"
design-pricing,APP_024,Blake Anderson - Plug AI / Umax / Cal AI,app,キーワード一致: tier
design-pricing,APP_025,David Park - Jenni AI,app,キーワード一致: tier
design-pricing,APP_026,Ping He - LogoAI / uBrand / 48hourslogo,app,キーワード一致: tier
design-pricing,APP_027,Ivan Kutskir - Photopea,app,"キーワード一致: tier, freemium"
design-pricing,APP_028,Noah Kagan - AppSumo / SendFox / TidyCal,app,キーワード一致: tier
design-pricing,APP_029,Brett Williams - DesignJoy,app,"キーワード一致: pricing, subscription"
design-pricing,APP_030,Jon Yongfook - Bannerbear / Browserbear,app,キーワード一致: tier
design-pricing,APP_031,Yasser Elsaid - Chatbase,app,キーワード一致: tier
design-pricing,APP_031,Yoni Smolyar - Brainrot,app,"キーワード一致: subscription, tier"
design-pricing,APP_032,CJ Zafir - Code Guide,app,"キーワード一致: subscription, tier"
design-pricing,APP_032,Romain Torres - Arcads AI,app,"キーワード一致: subscription, tier"
design-pricing,APP_033,Alex Finn - Creator Buddy,app,"キーワード一致: pricing, subscription"
design-pricing,APP_034,Julien Nahum - OpnForm (NotionForms),app,キーワード一致: tier
design-pricing,APP_034,Tham (Sylvia) Nguyen - MindPal,app,キーワード一致: tier
design-pricing,APP_036,Siyabend Ozdemir - GenPPT,app,キーワード一致: tier
design-pricing,APP_037,Joseph Mambwe - GymStreak,app,キーワード一致: tier
design-pricing,APP_038,Jure Kayzer - Wrumer,app,キーワード一致: tier
design-pricing,APP_039,Sebastian Volkis - TrendFeed,app,キーワード一致: tier
design-pricing,APP_040,Alex Slater - QUITTR,app,キーワード一致: tier
design-pricing,APP_041,Alex Theuma - SaaStock世界最大級SaaSカンファレンス,app,キーワード一致: tier
design-pricing,APP_042,Kushank Aggarwal - DigitalSamaritan AIインフルエンサー,app,"キーワード一致: subscription, tier"
design-pricing,APP_043,Jeremy Redman - TaskMagic,app,キーワード一致: tier
design-pricing,APP_044,Adam Lyttle - App Portfolio,app,キーワード一致: tier
design-pricing,APP_045,Erikas Mališauskas - Kaching Appz,app,キーワード一致: tier
design-pricing,APP_046,Colin McIntosh - Sheets Resume,app,キーワード一致: tier
design-pricing,APP_047,Alan Chan - Heptabase,app,キーワード一致: tier
design-pricing,APP_048,Colin Gray - Alitu,app,キーワード一致: tier
design-pricing,APP_050,Diego Roshardt - AppAlchemy,app,キーワード一致: tier
design-pricing,APP_051,Dominic Zijlstra - Adaptify,app,キーワード一致: tier
design-pricing,APP_052,Alexander Belogubov - AI自動返信マーケティングツール,app,"キーワード一致: subscription, tier"
design-pricing,APP_052,Grant McConnaughey - Postpone,app,キーワード一致: tier
design-pricing,APP_053,Mac Martine - Castanet,app,キーワード一致: tier
design-pricing,APP_053,Steven Cravotta - 電子タバコ減煙アプリ,app,"キーワード一致: subscription, tier"
design-pricing,APP_054,Jason Chin (Easlo) - Notionテンプレート,app,"キーワード一致: tier, freemium"
design-pricing,APP_054,Sorin Alupoaie - Swifteq,app,キーワード一致: tier
design-pricing,APP_055,Daniel Nguyen - BoltAI,app,キーワード一致: tier
design-pricing,APP_056,Romain Torres - Arcads AI,app,キーワード一致: tier
design-pricing,APP_057,David Attias - Stoppr,app,キーワード一致: tier
design-pricing,APP_058,Timo Tzschetzsch - Setter AI,app,キーワード一致: tier
design-pricing,APP_059,Sumit Kumar - Parqet,app,"キーワード一致: tier, freemium"
design-pricing,APP_060,Mubashar 'Mubs' Iqbal - Product Hunt Maker of the Year,app,キーワード一致: tier
design-pricing,APP_061,John Rush - Portfolio SaaS Conglomerate,app,"キーワード一致: subscription, tier"
design-pricing,APP_062,Damon Chen - Testimonial動画レビュー,app,"キーワード一致: subscription, tier"
design-pricing,APP_063,Takuya Matsuyama - Inkdrop / Devaslife,app,"キーワード一致: tier, freemium"
design-pricing,APP_064,Pauline Clavelloux - IACrea AI Virtual Staging,app,"キーワード一致: subscription, tier"
design-pricing,APP_065,Wilson Bright - BlockSurvey Web3フォーム,app,"キーワード一致: subscription, tier"
design-pricing,APP_066,Jim Raptis - BrandBird画像加工ポートフォリオ,app,"キーワード一致: subscription, tier"
design-pricing,APP_067,Dawson Botsford - Earnifi 1日開発Exit,app,"キーワード一致: subscription, tier"
design-pricing,APP_068,David Bressler - Formula Bot,app,"キーワード一致: subscription, tier"
design-pricing,APP_069,Pat Walls - Starter Story,app,キーワード一致: tier
design-pricing,APP_070,Maciej Cupial - Calendesk 破産からの復活,app,"キーワード一致: subscription, tier"
design-pricing,APP_071,Ajay Patel - ThemeSelection,app,"キーワード一致: subscription, tier"
design-pricing,APP_072,Nicolai Klemke - Neural frames,app,"キーワード一致: subscription, tier"
design-pricing,APP_073,Rahul Pandey - Taro,app,キーワード一致: tier
design-pricing,APP_074,Sebastian Röhl - HabitKit,app,キーワード一致: tier
design-pricing,APP_075,Rox (ThumbnailTest),app,"キーワード一致: subscription, tier"
design-pricing,APP_076,Andrey Azimov (Sheet2Site),app,"キーワード一致: subscription, tier"
design-pricing,APP_077,Yong-Soo Chung (Urban EDC),app,キーワード一致: tier
design-pricing,APP_079,079. Arvid Kahl,app,"キーワード一致: tier, freemium"
design-pricing,APP_080,Bhanu Teja (SiteGPT),app,"キーワード一致: subscription, tier"
design-pricing,APP_081,Tony Dinh - TypingMind,app,キーワード一致: tier
design-pricing,APP_082,Samuel Rondot - useArtemis / Tweetlify,app,キーワード一致: tier
design-pricing,APP_084,Dmytro Krasun (ScreenshotOne),app,"キーワード一致: pricing, tier"
design-pricing,APP_086,Josh Mohrer - Wave AI,app,キーワード一致: tier
design-pricing,APP_087,AJ - Carrd,app,"キーワード一致: tier, freemium"
design-pricing,APP_088,Justin Welsh - The Saturday Solopreneur,app,キーワード一致: tier
design-pricing,APP_089,David Bressler - Formula Bot,app,"キーワード一致: tier, freemium"
design-pricing,APP_090,Dustin Stout - Magai,app,キーワード一致: tier
design-pricing,APP_091,Tim Bennetto - Pallyy,app,キーワード一致: tier
design-pricing,APP_092,Sahil Bloom - The Curiosity Chronicle,app,キーワード一致: tier
design-pricing,APP_093,Rik Schennink - Pintura / FilePond,app,"キーワード一致: tier, freemium"
design-pricing,APP_094,Marie Poulin - Notion Mastery,app,キーワード一致: tier
design-pricing,APP_095,Rashid Khasanov - AngelMatch,app,キーワード一致: tier
design-pricing,APP_096,Andy Cloke - Data Fetcher,app,キーワード一致: tier
design-pricing,APP_097,Leo Baecker - Hyperping,app,キーワード一致: tier
design-pricing,APP_098,Dan Kulkov - FounderPal / MakerBox,app,キーワード一致: tier
design-pricing,APP_099,Pete Codes - No CS Degree / High Signal,app,キーワード一致: tier
design-pricing,APP_100,Ben Tossell - Makerpad / Ben's Bites,app,キーワード一致: tier
design-pricing,APP_101,Steph Smith - Doing Content Right,app,"キーワード一致: pricing, tier"
design-pricing,APP_102,Adriaan van Rossum - Simple Analytics,app,キーワード一致: tier
design-pricing,APP_103,Charlie Clark - Liinks,app,"キーワード一致: pricing, tier"
design-pricing,APP_104,Samuel Rondot - StoryShort/Capacity,app,キーワード一致: tier
design-pricing,APP_105,Lukas Hermann - StageTimer,app,"キーワード一致: tier, freemium"
