date,open,high,low,close,volume
2023-07-27,57681.1,58023.4,57484.07,57783.7,389073
2023-07-28,56787.32,57143.73,56384.12,56542.16,150654
2023-07-31,54699.82,55434.49,54327.74,54707.7,317929
2023-08-01,55015.22,55578.55,54437.22,55069.98,363560
2023-08-02,54553.41,54736.24,54525.85,54656.81,220026
2023-08-03,54226.88,54480.93,53417.52,53825.93,250388
2023-08-04,54468.3,55340.5,54292.92,54400.9,473277
2023-08-07,54359.45,55237.05,54070.82,54600.21,286549
2023-08-08,53920.27,54295.54,53760.67,54140.18,167247
2023-08-09,53214.71,54611.5,51756.57,53110.36,350036
2023-08-10,53839.64,54171.7,53467.47,53809.97,125162
2023-08-11,54352.82,54826.09,53821.79,54337.35,154422
2023-08-14,54181.7,54402.37,53614.66,54256.58,248922
2023-08-15,55549.28,55822.79,54613.46,55780.47,262963
2023-08-16,54745.64,54975.11,54721.22,54892.27,310803
2023-08-17,53987.65,54659.55,53525.5,53650.44,179076
2023-08-18,53327.11,54224.79,52929.14,53096.5,488046
2023-08-21,52997.02,53421.75,52484.1,53060.2,154250
2023-08-22,53372.75,53799.16,52611.92,53254.23,474992
2023-08-23,53223.5,53677.17,52809.64,53061.88,197377
2023-08-24,53229.55,53609.53,53122.55,53342.83,261010
2023-08-25,52240.12,52469.86,51907.89,52350.76,136167
2023-08-28,53225.89,54399.47,53223.17,53496.86,149327
2023-08-29,53255.35,54333.16,52658.86,53430.98,409136
2023-08-30,54216.64,54539.32,53470.28,54334.0,160564
2023-08-31,54217.94,54966.04,53714.66,54614.04,176152
2023-09-01,54766.27,55140.46,54275.49,54989.5,494373
2023-09-04,55545.63,55833.5,54726.47,55461.49,331425
2023-09-05,55866.65,56345.2,55599.86,55835.2,437257
2023-09-06,56057.28,57137.8,55332.6,56376.1,446728
2023-09-07,57539.52,58056.81,57013.75,57511.37,342686
2023-09-08,57914.74,58173.85,57392.03,57681.15,388044
2023-09-11,58276.01,58797.81,57983.39,58297.86,107232
2023-09-12,57926.24,58857.85,56656.93,58219.45,347833
2023-09-13,59779.17,60060.94,59272.25,59490.77,440614
2023-09-14,58809.15,58892.09,58085.8,58890.24,492568
2023-09-15,60414.88,60862.24,59573.51,60502.79,471349
2023-09-18,60854.36,60904.76,60026.05,60466.35,336346
2023-09-19,58809.9,59648.25,58207.82,59182.47,177977
2023-09-20,59176.69,59438.74,58435.13,59296.3,404875
2023-09-21,58424.47,59086.76,57805.89,58693.63,272846
2023-09-22,59497.31,59527.96,59139.39,59438.42,157114
2023-09-25,59013.33,59088.88,58388.07,58859.4,452500
2023-09-26,58352.13,58850.14,58214.59,58466.78,389823
2023-09-27,57126.68,57520.14,56419.77,56832.91,411163
2023-09-28,55650.04,57017.89,54489.24,56448.63,250476
2023-09-29,54552.62,55777.26,54155.13,54433.12,309701
2023-10-02,53458.33,54098.74,52683.59,53155.11,211009
2023-10-03,53803.84,53955.01,52765.97,53764.88,111719
2023-10-04,54666.43,54771.72,53101.0,54402.36,318299
2023-10-05,54567.59,54873.64,54088.78,54750.66,121083
2023-10-06,53313.48,54346.14,51653.88,53962.25,197249
2023-10-09,53733.05,54204.86,53640.45,53923.65,214511
2023-10-10,53554.06,54315.88,52871.65,53920.73,360388
2023-10-11,52909.43,53642.56,52817.8,52991.93,492002
2023-10-12,54112.0,55066.82,53715.06,54200.52,102943
2023-10-13,54766.02,54930.55,54334.83,54918.54,487367
2023-10-16,54772.27,55925.09,53618.99,54736.81,478006
2023-10-17,54629.07,54862.5,53758.3,54758.89,287921
2023-10-18,54872.56,56181.13,54195.15,54930.32,242708
2023-10-19,53277.25,53949.64,53011.92,53273.53,235347
2023-10-20,53338.74,53728.65,52790.59,53076.37,487145
2023-10-23,52597.25,53071.41,52289.66,52536.18,198662
2023-10-24,51760.49,52891.51,51397.37,51752.76,322900
2023-10-25,51309.85,52031.12,50877.82,51535.01,265466
2023-10-26,52978.72,53417.41,52376.5,52943.57,496257
2023-10-27,53451.02,54417.94,53096.0,53454.95,442780
2023-10-30,52493.77,53385.32,52309.43,52998.92,181404
2023-10-31,53369.01,53851.94,53299.92,53456.08,476276
2023-11-01,54048.01,54665.61,53818.9,54589.99,442628
2023-11-02,55000.81,55595.37,53954.66,55352.41,466166
2023-11-03,55055.71,55419.33,54170.64,55401.94,495348
2023-11-06,54676.84,54896.8,54437.79,54866.92,162761
2023-11-07,54993.87,55782.52,54138.51,55444.58,388579
2023-11-08,56203.27,56251.27,54801.02,55772.79,145896
2023-11-09,57107.42,57155.66,55922.34,56526.75,207544
2023-11-10,57092.55,57334.69,56787.17,57067.89,293685
2023-11-13,57985.36,58034.37,57559.75,57973.44,436438
2023-11-14,57690.14,57849.97,57249.88,57509.86,262285
2023-11-15,58302.96,58725.13,58101.28,58657.61,206091
2023-11-16,58923.83,59000.33,58357.33,58831.73,122143
2023-11-17,60509.67,61157.32,60468.48,60691.9,473613
2023-11-20,60279.79,60997.57,59777.39,60067.71,487577
2023-11-21,61979.51,62227.57,61528.06,61652.38,306852
2023-11-22,61859.0,62493.01,61683.12,61835.68,292997
2023-11-23,60929.68,61258.84,60074.08,61234.41,480201
2023-11-24,60416.59,61945.7,59964.06,60791.56,219570
2023-11-27,60968.82,61810.56,60236.27,60500.14,486408
2023-11-28,60787.31,61456.88,60392.0,60886.3,132025
2023-11-29,61552.96,61721.45,61356.93,61365.68,133906
2023-11-30,61018.89,61425.81,60634.8,60839.87,413139
2023-12-01,60859.58,61098.54,60541.78,60817.64,303391
2023-12-04,62986.67,63270.54,62524.43,62803.7,184719
2023-12-05,64272.56,64822.43,63927.8,64452.41,126663
2023-12-06,64737.8,65562.03,64613.74,64875.63,460652
2023-12-07,65301.62,65382.78,64775.41,64912.62,367726
2023-12-08,64996.39,65673.36,64202.02,65029.6,421986
2023-12-11,65768.54,66340.26,65623.68,65630.81,323654
2023-12-12,64254.26,64637.51,63013.61,64631.6,308732
2023-12-13,64165.5,64441.76,64155.21,64382.56,404402
2023-12-14,62514.41,63672.83,61894.24,62791.14,330774
2023-12-15,62993.41,63430.2,62366.51,63168.28,378805
2023-12-18,63127.38,64480.37,62146.51,63784.51,102345
2023-12-19,62692.2,63462.34,62412.39,63323.88,468015
2023-12-20,64581.45,65740.79,63940.96,64836.73,476762
2023-12-21,63712.5,63947.56,63519.4,63655.51,367661
2023-12-22,62022.83,63801.29,61881.4,62272.52,220664
2023-12-25,62932.04,63579.88,62272.03,62482.53,399599
2023-12-26,63285.71,63693.02,63118.7,63471.66,332635
2023-12-27,65044.67,66645.68,64506.6,65095.3,246411
2023-12-28,64682.8,65580.72,64180.48,64648.77,223340
2023-12-29,65723.4,65960.26,65371.98,65703.31,199124
2024-01-01,65388.15,66087.19,65368.05,65665.37,390187
2024-01-02,64732.71,65642.82,64131.48,65495.55,294029
2024-01-03,66807.76,66920.91,66074.96,66369.47,377151
2024-01-04,66863.47,68233.57,66525.04,67022.07,264807
2024-01-05,65586.31,66156.54,64007.73,65455.87,235199
2024-01-08,67052.81,67173.45,66361.07,66921.76,134160
2024-01-09,68861.82,69075.05,68303.3,68321.58,457899
2024-01-10,68176.33,68585.27,66628.44,67683.48,459438
2024-01-11,68192.0,68642.82,67813.55,68086.52,171332
2024-01-12,68872.72,69194.19,67575.72,68592.94,200476
2024-01-15,68580.89,69137.72,68161.18,68861.67,276741
2024-01-16,67706.31,69151.02,67178.87,68295.59,457403
2024-01-17,67352.38,68401.66,66908.92,67611.01,152127
2024-01-18,67741.37,68481.18,67214.8,67585.1,198539
2024-01-19,68908.67,69575.77,68536.2,68784.5,311031
2024-01-22,68789.01,70179.65,68308.23,69347.66,445761
2024-01-23,69347.06,70105.1,68542.66,68963.22,129094
2024-01-24,69040.7,70213.39,68585.68,69766.14,370815
2024-01-25,66940.53,67849.14,66297.98,66847.95,242211
2024-01-26,68426.17,68840.25,67390.64,68009.82,328485
2024-01-29,66030.44,67180.76,65776.19,66258.01,427185
2024-01-30,65283.27,65951.21,64787.89,65898.77,364586
2024-01-31,65048.93,65686.72,64617.17,64801.24,266042
2024-02-01,63636.78,63718.89,63013.65,63554.93,192293
2024-02-02,64986.16,65471.51,63437.79,64671.26,135860
2024-02-05,63758.02,64640.87,63592.05,64219.15,484617
2024-02-06,64495.64,65439.14,63860.71,64553.8,325265
2024-02-07,64362.83,65207.78,64227.47,64508.38,290843
2024-02-08,64448.77,65424.68,63278.67,64971.63,134583
2024-02-09,65221.19,65388.26,64270.34,65046.54,499682
2024-02-12,63485.9,64429.61,63297.32,63806.7,214074
2024-02-13,64669.95,64992.25,64171.48,64767.39,145136
2024-02-14,64397.65,64986.84,64127.48,64289.47,214903
2024-02-15,62427.71,63012.72,61382.13,62805.78,495711
2024-02-16,62354.27,62707.64,61967.58,62403.75,226374
2024-02-19,62681.36,64216.21,62446.02,63824.48,475487
2024-02-20,64775.52,65005.49,63819.47,64643.66,221401
2024-02-21,64370.06,65420.59,63724.53,64306.47,286954
2024-02-22,63769.44,64157.66,63329.48,63970.46,144217
2024-02-23,63675.88,63797.01,62709.27,63662.58,273300
2024-02-26,65888.0,66417.91,64469.31,65676.96,226587
2024-02-27,65785.23,66778.4,65740.58,66054.3,194226
2024-02-28,66429.57,67713.95,66133.16,66481.77,486308
2024-02-29,67523.62,67934.66,67141.02,67517.18,178897
2024-03-01,67982.95,68712.53,67294.19,67759.45,135603
2024-03-04,67445.66,68065.19,67430.01,67496.67,461645
2024-03-05,67163.58,67991.44,66439.41,67298.17,487208
2024-03-06,67352.68,68248.94,65761.77,67225.93,339604
2024-03-07,67555.29,68552.72,66881.69,67188.4,353555
2024-03-08,67840.65,69211.42,67629.33,67925.74,257135
2024-03-11,68082.55,68936.17,67975.99,67978.69,133165
2024-03-12,68933.48,69989.22,67939.29,68729.87,442370
2024-03-13,68188.78,68841.48,67788.65,68646.71,206235
2024-03-14,68495.97,69215.3,68054.45,68727.72,228674
2024-03-15,66926.32,66961.96,66044.83,66698.31,303994
2024-03-18,67487.44,68247.56,67425.98,67621.41,472002
2024-03-19,67915.74,69609.38,66926.42,67973.77,179828
2024-03-20,68853.56,69072.87,68615.91,68999.0,205004
2024-03-21,66203.87,66441.9,64345.03,66065.6,491141
2024-03-22,67988.81,68578.24,67558.28,68167.9,216746
2024-03-25,67884.11,68791.45,67738.01,68025.32,264778
2024-03-26,69430.63,69652.79,68192.42,69165.54,346221
2024-03-27,68060.45,68423.43,67149.78,68095.03,355255
2024-03-28,69070.04,69504.25,68533.1,68723.81,270844
2024-03-29,66977.0,67828.34,66968.81,67646.43,224013
2024-04-01,67548.33,67746.61,66849.29,67016.44,369203
2024-04-02,68998.04,69403.17,68601.37,68968.4,191468
2024-04-03,68903.97,69021.0,67645.81,68771.42,278708
2024-04-04,69209.86,70684.61,68179.04,68996.08,482392
2024-04-05,70264.6,71939.93,69381.57,69902.45,481481
2024-04-08,69940.36,71105.32,68956.13,70424.13,288326
2024-04-09,70156.68,70887.32,69261.7,70583.21,124273
2024-04-10,71399.33,73002.72,69848.43,70970.67,431169
2024-04-11,73426.32,73697.63,72411.56,73575.93,473928
2024-04-12,73621.0,73833.78,73049.03,73512.37,288282
2024-04-15,73086.3,73901.9,72982.7,73734.45,471403
2024-04-16,75579.57,76228.71,74716.88,74905.7,348602
2024-04-17,76414.11,76799.68,75681.04,76158.2,240257
2024-04-18,77764.43,79517.72,77008.4,77526.38,422362
2024-04-19,77966.96,78943.01,77490.09,78272.73,301705
2024-04-22,76794.75,77359.0,76626.07,76942.17,399060
2024-04-23,78596.49,79887.94,78431.05,78850.66,483836
2024-04-24,77685.21,78695.85,77058.71,77506.39,493728
2024-04-25,77855.78,78680.95,77580.42,77859.04,366683
2024-04-26,77232.26,78489.52,75954.79,76983.09,434447
2024-04-29,77730.31,78014.21,75623.78,76909.07,315076
2024-04-30,77724.51,78228.9,76021.42,77289.27,160244
2024-05-01,77203.93,77796.8,76710.85,77662.74,391808
2024-05-02,78567.99,78596.29,77553.41,78155.81,293518
2024-05-03,80090.27,80927.64,80049.68,80070.7,421062
2024-05-06,80777.8,80981.48,78990.36,80617.28,411406
2024-05-07,80415.16,80634.79,79520.78,80322.57,113719
2024-05-08,80996.5,81499.58,80609.46,81492.58,272974
2024-05-09,82493.92,83513.92,82334.39,82959.63,301476
2024-05-10,81566.94,82606.42,80761.54,81445.98,395318
2024-05-13,83015.74,83984.96,81584.15,82179.09,273106
2024-05-14,83956.73,84152.95,81785.43,83047.98,134317
2024-05-15,83070.06,83696.29,82361.76,82678.13,242689
2024-05-16,84891.64,85163.12,83183.57,84401.97,126796
2024-05-17,84501.42,84682.15,83395.08,84212.2,388133
2024-05-20,84299.69,85019.5,84234.98,84370.98,463233
2024-05-21,83569.72,84707.24,82093.45,84152.23,462985
2024-05-22,84211.67,85094.42,83978.28,84171.9,292797
2024-05-23,83200.7,83340.8,82529.15,82799.08,229802
2024-05-24,80995.36,81170.57,79380.42,81029.74,164873
2024-05-27,82802.14,84415.19,82721.39,82991.14,446742
2024-05-28,82553.27,83470.95,81655.5,81943.45,205926
2024-05-29,80544.14,80856.13,80303.76,80733.89,401525
2024-05-30,78051.94,79310.6,77011.2,78167.79,141583
2024-05-31,77647.42,78258.05,76988.96,77422.17,307329
2024-06-03,75168.41,76202.24,73966.43,75900.77,264373
2024-06-04,78012.5,79141.97,77063.24,77793.44,384448
2024-06-05,78316.64,79214.16,78233.21,78980.77,454732
2024-06-06,77536.7,79247.24,77016.03,78169.7,138727
2024-06-07,80956.72,80966.55,80285.72,80855.91,300576
2024-06-10,82325.74,82727.18,80876.92,82055.44,412033
2024-06-11,81359.65,82249.03,81226.68,81656.6,251969
2024-06-12,78945.04,80916.62,78615.7,78651.88,323956
2024-06-13,81924.28,84823.46,81034.47,81401.66,316704
2024-06-14,79536.47,80009.31,79139.87,79722.52,472977
2024-06-17,77721.05,78174.6,77677.07,77778.97,145043
2024-06-18,78538.57,79426.8,77365.18,78981.19,253265
2024-06-19,81838.69,83091.56,81400.39,81925.15,303645
2024-06-20,83327.26,83921.43,82454.69,83644.03,326298
2024-06-21,84474.92,84593.18,83896.1,84354.55,220910
2024-06-24,84950.22,85199.8,84429.65,85110.47,103724
2024-06-25,85952.32,86271.63,84216.59,86206.99,289373
2024-06-26,87433.25,88284.61,86933.44,87193.97,364760
2024-06-27,88123.01,88355.94,85983.49,87562.52,118824
2024-06-28,87816.67,88569.03,87350.4,87699.49,165161
2024-07-01,87775.67,88056.38,87426.46,87617.19,461581
2024-07-02,86798.32,87280.87,84981.58,86631.86,120202
2024-07-03,85567.52,86587.01,85081.93,86267.9,100160
2024-07-04,83670.05,84481.52,82653.63,84104.76,293943
2024-07-05,83406.33,84910.02,83321.47,83980.79,109373
2024-07-08,82882.58,83730.34,82587.06,82744.64,220582
2024-07-09,81472.78,81744.85,80333.61,81386.18,121430
2024-07-10,82401.73,82680.55,80796.08,81606.09,183129
2024-07-11,84615.31,84852.4,83231.74,83327.94,436985
2024-07-12,84460.16,84808.01,84289.31,84483.7,142452
2024-07-15,82003.16,82538.59,80142.1,82516.73,355754
2024-07-16,81215.78,81460.04,80369.29,81300.87,209882
2024-07-17,82854.77,83415.15,80885.54,82456.28,245033
2024-07-18,81354.63,81441.85,80990.95,81250.01,277094
2024-07-19,80345.86,83271.17,80032.0,80976.7,177515
2024-07-22,81722.47,82292.56,80964.94,81647.58,175655
2024-07-23,79902.57,80763.21,78157.11,80470.21,193623
2024-07-24,80707.73,81076.83,78906.39,80597.5,477616
2024-07-25,79632.13,80313.15,76776.1,79000.75,207109
2024-07-26,77355.44,79563.98,75416.47,78291.32,382657
2024-07-29,78600.24,79016.45,78596.46,78667.77,317784
2024-07-30,76582.26,77202.12,76084.96,76810.29,493971
2024-07-31,77465.92,78004.6,75840.56,77319.47,439840
2024-08-01,76456.57,79077.77,76180.55,77296.69,297298
2024-08-02,77436.82,78196.03,77210.55,77939.94,353307
2024-08-05,78465.12,78636.93,77543.83,78202.16,148384
2024-08-06,79840.06,80495.43,78575.1,79818.82,135688
2024-08-07,79286.9,80968.36,79076.6,79968.89,494840
2024-08-08,80184.15,80663.97,78939.55,79455.46,490348
2024-08-09,79490.02,80076.49,78158.99,79601.35,359945
2024-08-12,79544.7,80486.25,79295.22,80252.71,199960
2024-08-13,80579.0,80727.52,79974.22,80311.55,328963
2024-08-14,79670.11,81327.04,79142.54,80360.47,488267
2024-08-15,79079.13,79803.67,78132.9,79518.72,269674
2024-08-16,78094.24,79008.51,78047.87,78731.94,317362
2024-08-19,77597.42,78312.45,76656.92,77092.8,134364
2024-08-20,78790.44,79639.49,78075.96,79142.78,266309
2024-08-21,78290.51,80031.35,77277.39,77679.82,140247
2024-08-22,77292.67,78265.34,75924.41,76876.63,284041
2024-08-23,76417.92,76850.99,75596.47,76052.65,109218
2024-08-26,77019.31,77248.17,76441.78,77080.45,150963
2024-08-27,76384.5,77227.9,76225.37,76740.19,153680
2024-08-28,77658.31,79150.01,77279.26,78189.99,202408
2024-08-29,78088.12,78726.42,77155.37,77404.06,314564
2024-08-30,77086.78,78076.27,76330.15,77728.67,499561
2024-09-02,76866.3,78002.99,75477.15,76760.79,190082
2024-09-03,79214.28,80609.88,78649.35,79270.91,247318
2024-09-04,77782.22,78960.76,76599.71,77871.28,434648
2024-09-05,78699.65,79936.93,77434.11,78234.02,115345
2024-09-06,78770.65,79010.96,77910.63,78981.31,259300
2024-09-09,80304.19,80332.61,77891.7,79473.07,155298
2024-09-10,78985.06,79392.08,76694.88,79252.49,261458
2024-09-11,78787.9,80500.48,78708.3,79098.31,422991
2024-09-12,79336.15,79522.53,78443.09,79150.31,234739
2024-09-13,79405.85,79572.17,78661.25,78975.98,367501
2024-09-16,80320.9,81326.74,79996.88,80126.12,150035
2024-09-17,82895.0,83775.76,82731.64,82827.47,230776
2024-09-18,82387.24,82941.2,82000.83,82137.72,434771
2024-09-19,80569.33,81292.24,80011.3,80467.25,195684
2024-09-20,80700.63,80783.68,78501.18,80360.77,324139
2024-09-23,83180.71,84635.75,82051.57,83531.33,319046
2024-09-24,83269.73,84369.62,81893.75,82530.39,133859
2024-09-25,84461.17,84926.21,83413.91,84584.7,380517
2024-09-26,86740.64,87262.06,85729.0,86740.32,261861
2024-09-27,85491.12,86390.1,85376.28,86023.03,495686
2024-09-30,86479.12,87382.06,85778.99,86760.36,431857
2024-10-01,89019.88,89124.55,87363.65,88905.65,285941
2024-10-02,87970.43,89119.79,86118.39,88401.49,175452
2024-10-03,89559.75,90361.49,87600.55,88131.95,365516
2024-10-04,87713.69,88010.12,86848.91,87366.32,300122
2024-10-07,85999.8,86372.06,84998.07,86046.56,398525
2024-10-08,85272.26,86682.08,84681.66,85212.61,466657
2024-10-09,84086.39,85105.83,83583.58,83662.45,370051
2024-10-10,83271.49,85036.49,82797.55,83705.24,308744
2024-10-11,82950.32,83575.55,81967.3,82744.04,170672
2024-10-14,82526.9,83751.74,82385.39,83034.71,228072
2024-10-15,80703.38,81572.98,79494.14,81119.25,184483
2024-10-16,81988.9,82761.28,81076.12,81522.86,460766
2024-10-17,81956.1,83026.78,80392.7,82548.54,397767
2024-10-18,79896.71,80163.43,79539.94,80116.39,444413
2024-10-21,80092.82,80749.46,79982.38,80567.17,360242
2024-10-22,82867.4,82989.5,81273.52,82064.56,460471
2024-10-23,80558.57,81925.88,79240.97,80588.96,493438
2024-10-24,83036.34,83300.19,82540.06,82636.4,230648
2024-10-25,82927.54,83285.22,82891.44,83157.43,233076
2024-10-28,82112.04,83627.09,81763.21,82282.66,165887
2024-10-29,82276.02,83891.17,81707.45,82213.85,336723
2024-10-30,82480.91,83585.29,81806.79,82905.28,386530
2024-10-31,82884.11,84703.95,82590.07,82999.85,348585
2024-11-01,83719.06,83720.72,82390.71,83673.32,243005
2024-11-04,82881.4,83994.88,81906.21,82525.72,236933
2024-11-05,82897.04,83179.9,81494.38,82735.64,453134
2024-11-06,81714.89,83991.51,79753.6,80999.64,485876
2024-11-07,81058.9,81098.89,80280.41,80864.62,345961
2024-11-08,79413.44,79806.93,78808.57,79775.6,224681
2024-11-11,79226.12,79913.16,78507.87,78900.28,128942
2024-11-12,80239.68,80806.5,79708.04,80376.85,371249
2024-11-13,81761.14,83157.08,81073.63,81703.42,237591
2024-11-14,82757.96,83817.54,82086.92,82453.37,112422
2024-11-15,81055.55,82369.56,80795.99,81113.4,314951
2024-11-18,80205.88,81259.9,79591.71,80729.34,481652
2024-11-19,82172.96,82429.02,82139.82,82211.78,321623
2024-11-20,82550.86,82753.44,81807.29,82386.72,316954
2024-11-21,85251.22,86278.7,85176.65,85303.39,100315
2024-11-22,86111.15,86307.48,85272.21,85808.15,131479
2024-11-25,85581.95,87031.07,85282.48,86055.7,394381
2024-11-26,85509.94,87261.09,84506.7,85657.6,396655
2024-11-27,85981.65,86876.68,84743.4,85829.36,163313
2024-11-28,85307.08,85963.38,83997.8,85633.29,399350
2024-11-29,86351.59,87025.41,86054.46,86547.7,456728
2024-12-02,88001.59,89086.28,87620.27,87798.66,385328
2024-12-03,86434.54,87786.38,85139.66,86769.61,213016
2024-12-04,84704.01,85269.25,84676.69,85054.13,383506
2024-12-05,83495.01,84164.81,81794.25,82743.45,233686
2024-12-06,83388.22,83406.34,81014.87,83376.35,112329
2024-12-09,82483.27,82496.93,81447.41,82007.79,236773
2024-12-10,79928.86,81694.63,79113.52,79401.78,360905
2024-12-11,79293.72,80483.33,78603.29,79865.94,115128
2024-12-12,82611.68,83194.77,82350.57,82909.07,441827
2024-12-13,82666.91,83032.95,81908.01,82901.52,191967
2024-12-16,83247.31,84041.8,81632.81,83950.79,252458
2024-12-17,84427.94,85761.43,83539.69,84053.9,280655
2024-12-18,84227.76,85846.88,82802.03,83929.31,450624
2024-12-19,84926.07,85228.0,83898.33,85094.38,342279
2024-12-20,84330.33,86018.79,84165.97,84724.68,275803
2024-12-23,85513.05,85565.3,84428.21,85065.18,428294
2024-12-24,85956.63,86289.51,84588.01,85476.65,105455
2024-12-25,84617.44,85540.82,83706.63,84624.34,416103
2024-12-26,85875.73,87517.87,84333.41,85893.02,192539
2024-12-27,84989.71,85923.89,84685.23,85667.9,122132
2024-12-30,84077.38,85568.33,83014.84,84702.23,103380
2024-12-31,84801.5,87343.62,83217.87,85386.64,361511
